"","Accn Number","Cat Num","Genus","Species","Began Date","Full Name","Country","County","State","Spec Locality","Habitat","Coll Method","Prepared By/First Name","Prepared By/Last Name","Collectors/First Name","Collectors/Last Name","Prepator #","Bursa","Skull Ossification","Sex","Fat Deposition","Reproduct Data","Molt","Wing Span","Weight","Weight Unit","Total Length","Wing Chord","Preparations [Aggregated]","Latitude1","Longitude1"
"1848","Public Salvage","59425","Melospiza","melodia","10/18/2018","United States, New York, Tompkins County","United States","Tompkins County","New York","Ithaca, Cornell University Campus, Trillium",NA,NA,NA,"CUMV Student",NA,"Public Salvage","ORN 535",NA,"0%","Male",NA,"testes both 1 x 1 mm; cream-colored",NA,"250.0","21.7999992371","g",NA,NA,"study skin; spread wing; tissue (frozen)","42.44819","-76.47903"
"1849","Public Salvage","59425","Melospiza","melodia","10/18/2018","United States, New York, Tompkins County","United States","Tompkins County","New York","Ithaca, Cornell University Campus, Trillium",NA,NA,NA,"CUMV Student",NA,"Public Salvage","ORN 535",NA,"0%","Male",NA,"testes both 1 x 1 mm; cream-colored",NA,"250.0","21.7999992371","g",NA,NA,"study skin; spread wing; tissue (frozen)","42.44819","-76.47903"
"1850","Public Salvage","59425","Melospiza","melodia","10/18/2018","United States, New York, Tompkins County","United States","Tompkins County","New York","Ithaca, Cornell University Campus, Trillium",NA,NA,NA,NA,NA,"Public Salvage","ORN 535",NA,"0%","Male",NA,"testes both 1 x 1 mm; cream-colored",NA,"250.0","21.7999992371","g",NA,NA,"study skin; spread wing; tissue (frozen)","42.44819","-76.47903"
"1851","465","59476","Melospiza","melodia","06/05/2019","United States, New York, Schuyler County","United States","Schuyler County","New York","Catharine, Odessa 1.6 miles E, 4.7 miles N, Seneca Highlands","eastern deciduous forest with open fields","mist net","Vanya","Rohwer","Vanya","Rohwer","VGR 2072","5 x 3 mm, fleshy","0%","Male","trace","testes both 1 x 1 mm; cream-ish color","moderate body, all primaries and secondaries growing",NA,"17.2000007629","g",NA,NA,"spread wing; study skin; tissue (frozen)","42.3816","-76.7553"
"1852","465","59476","Melospiza","melodia","06/05/2019","United States, New York, Schuyler County","United States","Schuyler County","New York","Catharine, Odessa 1.6 miles E, 4.7 miles N, Seneca Highlands","eastern deciduous forest with open fields","mist net","Vanya","Rohwer","Vanya","Rohwer","VGR 2072","5 x 3 mm, fleshy","0%","Male","trace","testes both 1 x 1 mm; cream-ish color","moderate body, all primaries and secondaries growing",NA,"17.2000007629","g",NA,NA,"spread wing; study skin; tissue (frozen)","42.3816","-76.7553"
"1853","465","59476","Melospiza","melodia","06/05/2019","United States, New York, Schuyler County","United States","Schuyler County","New York","Catharine, Odessa 1.6 miles E, 4.7 miles N, Seneca Highlands","eastern deciduous forest with open fields","mist net",NA,NA,"Vanya","Rohwer","VGR 2072","5 x 3 mm, fleshy","0%","Male","trace","testes both 1 x 1 mm; cream-ish color","moderate body, all primaries and secondaries growing",NA,"17.2000007629","g",NA,NA,"spread wing; study skin; tissue (frozen)","42.3816","-76.7553"
"1854","465","59482","Melospiza","melodia","06/29/2019","United States, New York, Tompkins County","United States","Tompkins County","New York","Cornell Experimental Ponds, Unit 1; Lansing Township, 7.25 km NNE Ithaca, Cherry Road",NA,"by hand","Vanya","Rohwer","Vanya","Rohwer","VGR 2036","yes","0%","Female","trace","ovary 3 x 1.5 mm; transluscent","all flight feathers growing; body feathers growing in all tracts",NA,"17.6000003815","g",NA,NA,"study skin; spread wing; tissue (frozen)","42.5052","-76.4646"
"1855","465","59482","Melospiza","melodia","06/29/2019","United States, New York, Tompkins County","United States","Tompkins County","New York","Cornell Experimental Ponds, Unit 1; Lansing Township, 7.25 km NNE Ithaca, Cherry Road",NA,"by hand","Vanya","Rohwer","Vanya","Rohwer","VGR 2036","yes","0%","Female","trace","ovary 3 x 1.5 mm; transluscent","all flight feathers growing; body feathers growing in all tracts",NA,"17.6000003815","g",NA,NA,"study skin; spread wing; tissue (frozen)","42.5052","-76.4646"
"1856","465","59482","Melospiza","melodia","06/29/2019","United States, New York, Tompkins County","United States","Tompkins County","New York","Cornell Experimental Ponds, Unit 1; Lansing Township, 7.25 km NNE Ithaca, Cherry Road",NA,"by hand","Vanya","Rohwer","Vanya","Rohwer","VGR 2036","yes","0%","Female","trace","ovary 3 x 1.5 mm; transluscent","all flight feathers growing; body feathers growing in all tracts",NA,"17.6000003815","g",NA,NA,"study skin; spread wing; tissue (frozen)","42.5052","-76.4646"
"1857","465","59529","Melospiza","melodia","06/14/2019","United States, New York, Essex County","United States","Essex County","New York","Lake Placid, 3.5 km S at Cornell-Uihlein Farm","forest/field edge","mist net","Mary Margaret","Ferraro","Vanya","Rohwer","MMF 549","not found","100%","Male","moderate","testes L: 9 x 7 mm, R: 8 x 7 mm; yellowish; CP present","none","200.0","21.5","g",NA,NA,"study skin; spread wing; tissue (frozen)","44.248355","-73.984917"
"1858","465","59529","Melospiza","melodia","06/14/2019","United States, New York, Essex County","United States","Essex County","New York","Lake Placid, 3.5 km S at Cornell-Uihlein Farm","forest/field edge","mist net",NA,NA,"Vanya","Rohwer","MMF 549","not found","100%","Male","moderate","testes L: 9 x 7 mm, R: 8 x 7 mm; yellowish; CP present","none","200.0","21.5","g",NA,NA,"study skin; spread wing; tissue (frozen)","44.248355","-73.984917"
"1859","465","59529","Melospiza","melodia","06/14/2019","United States, New York, Essex County","United States","Essex County","New York","Lake Placid, 3.5 km S at Cornell-Uihlein Farm","forest/field edge","mist net",NA,NA,"Vanya","Rohwer","MMF 549","not found","100%","Male","moderate","testes L: 9 x 7 mm, R: 8 x 7 mm; yellowish; CP present","none","200.0","21.5","g",NA,NA,"study skin; spread wing; tissue (frozen)","44.248355","-73.984917"
"1860","Public Salvage","59571","Melospiza","melodia","04/27/2019","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Lansing, Dates Road",NA,"window strike",NA,"CUMV Student","David","Bonter","ORN 483","not found",NA,"Male",NA,"testes L: 7 x 7 mm, R: 8 x 8 mm",NA,"200.0","22.1000003815","g",NA,NA,"spread wing; tissue (frozen); study skin","42.601918","-76.565767"
"1861","Public Salvage","59571","Melospiza","melodia","04/27/2019","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Lansing, Dates Road",NA,"window strike",NA,NA,"David","Bonter","ORN 483","not found",NA,"Male",NA,"testes L: 7 x 7 mm, R: 8 x 8 mm",NA,"200.0","22.1000003815","g",NA,NA,"spread wing; tissue (frozen); study skin","42.601918","-76.565767"
"1862","Public Salvage","59571","Melospiza","melodia","04/27/2019","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Lansing, Dates Road",NA,"window strike",NA,"CUMV Student","David","Bonter","ORN 483","not found",NA,"Male",NA,"testes L: 7 x 7 mm, R: 8 x 8 mm",NA,"200.0","22.1000003815","g",NA,NA,"spread wing; tissue (frozen); study skin","42.601918","-76.565767"
"1863","Public Salvage","59573","Melospiza","melodia","11/21/2019","United States, New York, Tompkins County","United States","Tompkins County","New York","Cornell Laboratory of Ornithology, ~5.5 km NE Ithaca, Sapsucker Woods Road  (Bldg)",NA,"window strike",NA,"CUMV Student","Mary","Winston","ORN 540",NA,NA,"sex unknown",NA,NA,NA,"185.0","21.5","g",NA,NA,"study skin; spread wing; tissue (frozen)","42.4799","-76.451"
"1864","Public Salvage","59573","Melospiza","melodia","11/21/2019","United States, New York, Tompkins County","United States","Tompkins County","New York","Cornell Laboratory of Ornithology, ~5.5 km NE Ithaca, Sapsucker Woods Road  (Bldg)",NA,"window strike",NA,"CUMV Student","Mary","Winston","ORN 540",NA,NA,"sex unknown",NA,NA,NA,"185.0","21.5","g",NA,NA,"study skin; spread wing; tissue (frozen)","42.4799","-76.451"
"1865","Public Salvage","59573","Melospiza","melodia","11/21/2019","United States, New York, Tompkins County","United States","Tompkins County","New York","Cornell Laboratory of Ornithology, ~5.5 km NE Ithaca, Sapsucker Woods Road  (Bldg)",NA,"window strike",NA,NA,"Mary","Winston","ORN 540",NA,NA,"sex unknown",NA,NA,NA,"185.0","21.5","g",NA,NA,"study skin; spread wing; tissue (frozen)","42.4799","-76.451"
"1866","Public Salvage","59603","Melospiza","melodia","04/05/2016","no higher geography recorded",NA,NA,NA,"NO DATA",NA,NA,"Kai","Victor",NA,"Public Salvage","ORN 290","not found",NA,"Female",NA,"smallest ova ~ 1 mm",NA,"210.0","17.7999992371","g",NA,NA,"spread wing; study skin; tissue (frozen)",NA,NA
"1867","Public Salvage","59603","Melospiza","melodia","04/05/2016","no higher geography recorded",NA,NA,NA,"NO DATA",NA,NA,"Kai","Victor",NA,"Public Salvage","ORN 290","not found",NA,"Female",NA,"smallest ova ~ 1 mm",NA,"210.0","17.7999992371","g",NA,NA,"spread wing; study skin; tissue (frozen)",NA,NA
"1868","Public Salvage","59603","Melospiza","melodia","04/05/2016","no higher geography recorded",NA,NA,NA,"NO DATA",NA,NA,NA,NA,NA,"Public Salvage","ORN 290","not found",NA,"Female",NA,"smallest ova ~ 1 mm",NA,"210.0","17.7999992371","g",NA,NA,"spread wing; study skin; tissue (frozen)",NA,NA
"1869","NY Collecting","59787","Melospiza","melodia","09/26/2021","United States, New York, Monroe County","United States","Monroe County","New York","Town of Greece, ~6.5 km NE Hilton, Braddock Bay Wildlife Management Area ~700 meters southeast of Lake Ontario State Parkway bridge over Salmon Creek","cattail marsh, edge of bay near forest","mist net","Eryn","Woernley","Vanya","Rohwer","ELW 092","not found","100","Female","very little","ovary 5 x 3 mm","light body molt","200.0","18.2000007629","g",NA,NA,"spread wing; tissue (frozen); study skin","43.31257","-77.71949"
"1870","NY Collecting","59787","Melospiza","melodia","09/26/2021","United States, New York, Monroe County","United States","Monroe County","New York","Town of Greece, ~6.5 km NE Hilton, Braddock Bay Wildlife Management Area ~700 meters southeast of Lake Ontario State Parkway bridge over Salmon Creek","cattail marsh, edge of bay near forest","mist net","Eryn","Woernley","Vanya","Rohwer","ELW 092","not found","100","Female","very little","ovary 5 x 3 mm","light body molt","200.0","18.2000007629","g",NA,NA,"spread wing; tissue (frozen); study skin","43.31257","-77.71949"
"1871","NY Collecting","59787","Melospiza","melodia","09/26/2021","United States, New York, Monroe County","United States","Monroe County","New York","Town of Greece, ~6.5 km NE Hilton, Braddock Bay Wildlife Management Area ~700 meters southeast of Lake Ontario State Parkway bridge over Salmon Creek","cattail marsh, edge of bay near forest","mist net","Eryn","Woernley","Vanya","Rohwer","ELW 092","not found","100","Female","very little","ovary 5 x 3 mm","light body molt","200.0","18.2000007629","g",NA,NA,"spread wing; tissue (frozen); study skin","43.31257","-77.71949"
"1872","NY Collecting","59802","Melospiza","melodia","09/26/2021","United States, New York, Monroe County","United States","Monroe County","New York","Town of Greece, ~6.5 km NE Hilton, Braddock Bay Wildlife Management Area ~700 meters southeast of Lake Ontario State Parkway bridge over Salmon Creek","marsh edge with scattered trees","mist net","Vanya","Rohwer","Vanya","Rohwer","VGR 2142","not found","100 %","Female","little","ovary 4 x 1.5 mm; granular","heavy body molt, see database for flight feathers","202.0",NA,NA,NA,NA,"study skin; tissue (frozen); spread wing","43.31257","-77.71949"
"1873","NY Collecting","59802","Melospiza","melodia","09/26/2021","United States, New York, Monroe County","United States","Monroe County","New York","Town of Greece, ~6.5 km NE Hilton, Braddock Bay Wildlife Management Area ~700 meters southeast of Lake Ontario State Parkway bridge over Salmon Creek","marsh edge with scattered trees","mist net","Vanya","Rohwer","Vanya","Rohwer","VGR 2142","not found","100 %","Female","little","ovary 4 x 1.5 mm; granular","heavy body molt, see database for flight feathers","202.0",NA,NA,NA,NA,"study skin; tissue (frozen); spread wing","43.31257","-77.71949"
"1874","NY Collecting","59802","Melospiza","melodia","09/26/2021","United States, New York, Monroe County","United States","Monroe County","New York","Town of Greece, ~6.5 km NE Hilton, Braddock Bay Wildlife Management Area ~700 meters southeast of Lake Ontario State Parkway bridge over Salmon Creek","marsh edge with scattered trees","mist net","Vanya","Rohwer","Vanya","Rohwer","VGR 2142","not found","100 %","Female","little","ovary 4 x 1.5 mm; granular","heavy body molt, see database for flight feathers","202.0",NA,NA,NA,NA,"study skin; tissue (frozen); spread wing","43.31257","-77.71949"
"1875","NY Collecting","59803","Melospiza","melodia","09/26/2021","United States, New York, Monroe County","United States","Monroe County","New York","Town of Greece, ~6.5 km NE Hilton, Braddock Bay Wildlife Management Area ~700 meters southeast of Lake Ontario State Parkway bridge over Salmon Creek","marsh edge with scattered trees","mist net","Vanya","Rohwer","Vanya","Rohwer","VGR 2143","5 x 3 mm; thin-walled","15 %","Female","little","ovary 3.5 x 1.5 mm; smooth","heavy body molt, all primaries new; S5 and S6 = 0.9; all other secondaries new","195.0","17.8999996185","g",NA,NA,"spread wing; tissue (frozen); study skin","43.31257","-77.71949"
"1876","NY Collecting","59803","Melospiza","melodia","09/26/2021","United States, New York, Monroe County","United States","Monroe County","New York","Town of Greece, ~6.5 km NE Hilton, Braddock Bay Wildlife Management Area ~700 meters southeast of Lake Ontario State Parkway bridge over Salmon Creek","marsh edge with scattered trees","mist net","Vanya","Rohwer","Vanya","Rohwer","VGR 2143","5 x 3 mm; thin-walled","15 %","Female","little","ovary 3.5 x 1.5 mm; smooth","heavy body molt, all primaries new; S5 and S6 = 0.9; all other secondaries new","195.0","17.8999996185","g",NA,NA,"spread wing; tissue (frozen); study skin","43.31257","-77.71949"
"1877","NY Collecting","59803","Melospiza","melodia","09/26/2021","United States, New York, Monroe County","United States","Monroe County","New York","Town of Greece, ~6.5 km NE Hilton, Braddock Bay Wildlife Management Area ~700 meters southeast of Lake Ontario State Parkway bridge over Salmon Creek","marsh edge with scattered trees","mist net","Vanya","Rohwer","Vanya","Rohwer","VGR 2143","5 x 3 mm; thin-walled","15 %","Female","little","ovary 3.5 x 1.5 mm; smooth","heavy body molt, all primaries new; S5 and S6 = 0.9; all other secondaries new","195.0","17.8999996185","g",NA,NA,"spread wing; tissue (frozen); study skin","43.31257","-77.71949"
"1878","NY Collecting","59941","Melospiza","melodia","05/21/2021","United States, New York, Tompkins County","United States","Tompkins County","New York","Ithaca, near 410 Elmira Road",NA,"by hand","Vanya","Rohwer","Vanya","Rohwer","VGR 2121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg shell (dry); nest","42.4219","-76.5203"
"1879","NY Collecting","59941","Melospiza","melodia","05/21/2021","United States, New York, Tompkins County","United States","Tompkins County","New York","Ithaca, near 410 Elmira Road",NA,"by hand","Vanya","Rohwer","Vanya","Rohwer","VGR 2121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg shell (dry); nest","42.4219","-76.5203"
"1880","NY Collecting","59944","Melospiza","melodia","05/18/2021","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Lansing, 65 Searles Road","open fields, hedge rows, and forest edge","by hand","Vanya","Rohwer","Vanya","Rohwer","VGR 2125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nest; egg shell (dry)","42.5656","-76.4994"
"1881","NY Collecting","59944","Melospiza","melodia","05/18/2021","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Lansing, 65 Searles Road","open fields, hedge rows, and forest edge","by hand","Vanya","Rohwer","Vanya","Rohwer","VGR 2125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nest; egg shell (dry)","42.5656","-76.4994"
"1882","NY Collecting","59946","Melospiza","melodia","05/21/2021","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Lansing, 65 Searles Road","open fields, hedge rows, and forest edge","by hand","Vanya","Rohwer","Vanya","Rohwer","VGR 2127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nest; egg shell (dry)","42.5656","-76.4994"
"1883","NY Collecting","59946","Melospiza","melodia","05/21/2021","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Lansing, 65 Searles Road","open fields, hedge rows, and forest edge","by hand","Vanya","Rohwer","Vanya","Rohwer","VGR 2127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nest; egg shell (dry)","42.5656","-76.4994"
"1884","NY Collecting","59964","Melospiza","melodia","05/14/2020","United States, New York, Tompkins County","United States","Tompkins County","New York","Ithaca, Wegmans Supermarket Parking Lot","suburban sprawl with scattered trees","by hand","Vanya","Rohwer","Vanya","Rohwer","VGR 2073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nest; egg shell (dry)","42.435551","-76.508355"
"1885","NY Collecting","59964","Melospiza","melodia","05/14/2020","United States, New York, Tompkins County","United States","Tompkins County","New York","Ithaca, Wegmans Supermarket Parking Lot","suburban sprawl with scattered trees","by hand","Vanya","Rohwer","Vanya","Rohwer","VGR 2073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nest; egg shell (dry)","42.435551","-76.508355"
"1886","Public Salvage","60036","Melospiza","melodia","04/11/2018","United States, New York, Tompkins County","United States","Tompkins County","New York","Ithaca, Cornell University Campus, Weill Hall",NA,"window strike",NA,"CUMV Student","Max","Kirsch","ORN 614","not found","15 %","Female","little","ovary 3 x 1 mm, transluscent and grainy","none","190.0","16.2999992371","g",NA,NA,"tissue (frozen); study skin; spread wing","42.44678","-76.47725"
"1887","Public Salvage","60036","Melospiza","melodia","04/11/2018","United States, New York, Tompkins County","United States","Tompkins County","New York","Ithaca, Cornell University Campus, Weill Hall",NA,"window strike",NA,"CUMV Student","Max","Kirsch","ORN 614","not found","15 %","Female","little","ovary 3 x 1 mm, transluscent and grainy","none","190.0","16.2999992371","g",NA,NA,"tissue (frozen); study skin; spread wing","42.44678","-76.47725"
"1888","Public Salvage","60036","Melospiza","melodia","04/11/2018","United States, New York, Tompkins County","United States","Tompkins County","New York","Ithaca, Cornell University Campus, Weill Hall",NA,"window strike",NA,"CUMV Student","Max","Kirsch","ORN 614","not found","15 %","Female","little","ovary 3 x 1 mm, transluscent and grainy","none","190.0","16.2999992371","g",NA,NA,"tissue (frozen); study skin; spread wing","42.44678","-76.47725"
"1889","NY Collecting","60148","Melospiza","melodia","07/27/2022","United States, New York, Schuyler County","United States","Schuyler County","New York","Catharine, Odessa 1.6 miles E, 4.7 miles N, Seneca Highlands",NA,"mist net","Amaya","Bechler","Vanya","Rohwer","AMB 017","not found","100 %","Male","little","testes L: 7 x 9 mm, R: 8 x 9 mm","none","215.0","20.9","g",NA,NA,"study skin; tissue (frozen); spread wing","42.3816","-76.7553"
"1890","NY Collecting","60148","Melospiza","melodia","07/27/2022","United States, New York, Schuyler County","United States","Schuyler County","New York","Catharine, Odessa 1.6 miles E, 4.7 miles N, Seneca Highlands",NA,"mist net","Amaya","Bechler","Vanya","Rohwer","AMB 017","not found","100 %","Male","little","testes L: 7 x 9 mm, R: 8 x 9 mm","none","215.0","20.9","g",NA,NA,"study skin; tissue (frozen); spread wing","42.3816","-76.7553"
"1891","NY Collecting","60148","Melospiza","melodia","07/27/2022","United States, New York, Schuyler County","United States","Schuyler County","New York","Catharine, Odessa 1.6 miles E, 4.7 miles N, Seneca Highlands",NA,"mist net","Amaya","Bechler","Vanya","Rohwer","AMB 017","not found","100 %","Male","little","testes L: 7 x 9 mm, R: 8 x 9 mm","none","215.0","20.9","g",NA,NA,"study skin; tissue (frozen); spread wing","42.3816","-76.7553"
"1892","NY Collecting","60153","Melospiza","melodia","07/27/2022","United States, New York, Schuyler County","United States","Schuyler County","New York","Catharine, Odessa 1.6 miles E, 4.7 miles N, Seneca Highlands",NA,"mist net","Amaya","Bechler","Vanya","Rohwer","AMB 019","4 x 4 mm; fleshy","0 %","Female","moderate","ovary 2 x 1 mm","none","212.0","18.3","g",NA,NA,"spread wing; tissue (frozen); study skin","42.3816","-76.7553"
"1893","NY Collecting","60153","Melospiza","melodia","07/27/2022","United States, New York, Schuyler County","United States","Schuyler County","New York","Catharine, Odessa 1.6 miles E, 4.7 miles N, Seneca Highlands",NA,"mist net","Amaya","Bechler","Vanya","Rohwer","AMB 019","4 x 4 mm; fleshy","0 %","Female","moderate","ovary 2 x 1 mm","none","212.0","18.3","g",NA,NA,"spread wing; tissue (frozen); study skin","42.3816","-76.7553"
"1894","NY Collecting","60153","Melospiza","melodia","07/27/2022","United States, New York, Schuyler County","United States","Schuyler County","New York","Catharine, Odessa 1.6 miles E, 4.7 miles N, Seneca Highlands",NA,"mist net","Amaya","Bechler","Vanya","Rohwer","AMB 019","4 x 4 mm; fleshy","0 %","Female","moderate","ovary 2 x 1 mm","none","212.0","18.3","g",NA,NA,"spread wing; tissue (frozen); study skin","42.3816","-76.7553"
"1895","Public Salvage","60273","Melospiza","melodia","03/30/2022","United States, New York, Oneida County","United States","Oneida County","New York","Town of Kirkland, Brimfield Street",NA,"salvage",NA,"CUMV Student",NA,"Public Salvage","ORN 750","not found","100 %",NA,"moderate","testes 2 x 2 mm; yellowish","none","212.0","22.1","g",NA,NA,"study skin; spread wing; tissue (frozen)","43.04909","-75.34355"
"1896","Public Salvage","60273","Melospiza","melodia","03/30/2022","United States, New York, Oneida County","United States","Oneida County","New York","Town of Kirkland, Brimfield Street",NA,"salvage",NA,"CUMV Student",NA,"Public Salvage","ORN 750","not found","100 %",NA,"moderate","testes 2 x 2 mm; yellowish","none","212.0","22.1","g",NA,NA,"study skin; spread wing; tissue (frozen)","43.04909","-75.34355"
"1897","Public Salvage","60273","Melospiza","melodia","03/30/2022","United States, New York, Oneida County","United States","Oneida County","New York","Town of Kirkland, Brimfield Street",NA,"salvage",NA,"CUMV Student",NA,"Public Salvage","ORN 750","not found","100 %",NA,"moderate","testes 2 x 2 mm; yellowish","none","212.0","22.1","g",NA,NA,"study skin; spread wing; tissue (frozen)","43.04909","-75.34355"
"1898","469","60276","Melospiza","melodia","10/12/2021","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Dryden, 1771 Dryden Road, Hopshire Brewery",NA,"rehab bird","Sophia","Wolfe",NA,"Swanson Wildlife Center","ORN 913","not found","5 %","Male","none","testes both 1 x 1 mm","none","211.0","16.2","g",NA,NA,"spread wing; study skin; tissue (frozen)","42.48128","-76.36863"
"1899","469","60276","Melospiza","melodia","10/12/2021","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Dryden, 1771 Dryden Road, Hopshire Brewery",NA,"rehab bird","Sophia","Wolfe",NA,"Swanson Wildlife Center","ORN 913","not found","5 %","Male","none","testes both 1 x 1 mm","none","211.0","16.2","g",NA,NA,"spread wing; study skin; tissue (frozen)","42.48128","-76.36863"
"1900","469","60276","Melospiza","melodia","10/12/2021","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Dryden, 1771 Dryden Road, Hopshire Brewery",NA,"rehab bird",NA,"CUMV Student",NA,"Swanson Wildlife Center","ORN 913","not found","5 %","Male","none","testes both 1 x 1 mm","none","211.0","16.2","g",NA,NA,"spread wing; study skin; tissue (frozen)","42.48128","-76.36863"
"1901","Public Salvage","60332","Melospiza","melodia","04/16/2022","United States, New York, Tompkins County","United States","Tompkins County","New York","Ithaca, Cornell University Campus, Fuertes Observatory",NA,"window strike","Amaya","Bechler","Sarah","Rackowski","AMB 026","not found","100 %","Female","little","ovary 5 x 3 mm",NA,"224.0","20.1","g",NA,NA,"spread wing; tissue (frozen); study skin","42.4527","-76.4745"
"1902","Public Salvage","60332","Melospiza","melodia","04/16/2022","United States, New York, Tompkins County","United States","Tompkins County","New York","Ithaca, Cornell University Campus, Fuertes Observatory",NA,"window strike","Amaya","Bechler","Sarah","Rackowski","AMB 026","not found","100 %","Female","little","ovary 5 x 3 mm",NA,"224.0","20.1","g",NA,NA,"spread wing; tissue (frozen); study skin","42.4527","-76.4745"
"1903","Public Salvage","60332","Melospiza","melodia","04/16/2022","United States, New York, Tompkins County","United States","Tompkins County","New York","Ithaca, Cornell University Campus, Fuertes Observatory",NA,"window strike","Amaya","Bechler","Sarah","Rackowski","AMB 026","not found","100 %","Female","little","ovary 5 x 3 mm",NA,"224.0","20.1","g",NA,NA,"spread wing; tissue (frozen); study skin","42.4527","-76.4745"
"1904","NY Collecting","60383","Melospiza","melodia","07/27/2021","United States, New York, Schuyler County","United States","Schuyler County","New York","Catharine, Odessa 1.6 miles E, 4.7 miles N, Seneca Highlands","eastern deciduous forest with open fields","mist net","Santiago","Tabares Erices","Vanya","Rohwer","ORN 962","10 x 4 mm","0 %","sex unknown","moderate","gonads not found","body","187.0","18.3","g",NA,NA,"study skin; spread wing; tissue (frozen)","42.3816","-76.7553"
"1905","NY Collecting","60383","Melospiza","melodia","07/27/2021","United States, New York, Schuyler County","United States","Schuyler County","New York","Catharine, Odessa 1.6 miles E, 4.7 miles N, Seneca Highlands","eastern deciduous forest with open fields","mist net","Santiago","Tabares Erices","Vanya","Rohwer","ORN 962","10 x 4 mm","0 %","sex unknown","moderate","gonads not found","body","187.0","18.3","g",NA,NA,"study skin; spread wing; tissue (frozen)","42.3816","-76.7553"
"1906","NY Collecting","60383","Melospiza","melodia","07/27/2021","United States, New York, Schuyler County","United States","Schuyler County","New York","Catharine, Odessa 1.6 miles E, 4.7 miles N, Seneca Highlands","eastern deciduous forest with open fields","mist net","Santiago","Tabares Erices","Vanya","Rohwer","ORN 962","10 x 4 mm","0 %","sex unknown","moderate","gonads not found","body","187.0","18.3","g",NA,NA,"study skin; spread wing; tissue (frozen)","42.3816","-76.7553"
"1907","NY Collecting","60455","Melospiza","melodia","07/27/2021","United States, New York, Schuyler County","United States","Schuyler County","New York","Catharine, Odessa 1.6 miles E, 4.7 miles N, Seneca Highlands","Eastern deciduous forests with open fields","mist net",NA,"CUMV Student","Vanya","Rohwer","ORN 932","not found","0 %","sex unknown","none","gonads not found","light body molt","290.0","17.8","g",NA,NA,"spread wing; tissue (frozen); study skin","42.3816","-76.7553"
"1908","NY Collecting","60455","Melospiza","melodia","07/27/2021","United States, New York, Schuyler County","United States","Schuyler County","New York","Catharine, Odessa 1.6 miles E, 4.7 miles N, Seneca Highlands","Eastern deciduous forests with open fields","mist net",NA,"CUMV Student","Vanya","Rohwer","ORN 932","not found","0 %","sex unknown","none","gonads not found","light body molt","290.0","17.8","g",NA,NA,"spread wing; tissue (frozen); study skin","42.3816","-76.7553"
"1909","NY Collecting","60455","Melospiza","melodia","07/27/2021","United States, New York, Schuyler County","United States","Schuyler County","New York","Catharine, Odessa 1.6 miles E, 4.7 miles N, Seneca Highlands","Eastern deciduous forests with open fields","mist net",NA,"CUMV Student","Vanya","Rohwer","ORN 932","not found","0 %","sex unknown","none","gonads not found","light body molt","290.0","17.8","g",NA,NA,"spread wing; tissue (frozen); study skin","42.3816","-76.7553"
"1910","NY Collecting","60477","Melospiza","melodia","08/24/2022","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Danby, 41 Comfort Road","eastern deciduous forest with scattered hedgerows and fields","mist net",NA,"CUMV Student","Vanya","Rohwer","ORN 985","not found","100 %","Female","none","ovary: 7 x 4 mm; largest ovum: 1 mm; granular","all rects in sheath, ~25% except R6, which is full length; P5 in sheath ~10%; P1-4 replaced; terts missing","190.0","21.6","g",NA,NA,"tissue (frozen); spread wing; study skin","42.39195","-76.50222"
"1911","NY Collecting","60477","Melospiza","melodia","08/24/2022","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Danby, 41 Comfort Road","eastern deciduous forest with scattered hedgerows and fields","mist net",NA,"CUMV Student","Vanya","Rohwer","ORN 985","not found","100 %","Female","none","ovary: 7 x 4 mm; largest ovum: 1 mm; granular","all rects in sheath, ~25% except R6, which is full length; P5 in sheath ~10%; P1-4 replaced; terts missing","190.0","21.6","g",NA,NA,"tissue (frozen); spread wing; study skin","42.39195","-76.50222"
